ace,pro_com,LUM5_single,RNR_nres,nig_rat_daily,hType_mix,hType_mix2,hType_mix3,mdist_nres_daily,ratio_daily_nondaily,area,area_filtr,nig_rat_daily3,den_nres_daily,den_nres_non-daily,num_community_places,num_community_places_poi,sphi,avg_block_area,num_intersect,bld_entr_age,bld_avg_age,bld_std_age,bld_entr_interiors,enterprises_entr_size,enterprises_empl_size,pop_rat_num,bld_rat_int,emp_rat_pop,emp_rat_num,bld_rat_area,bor_rat_area,mdist_parks,mdist_smallparks,mdist_railways,mdist_water,mdist_highways
68,63049,0.987382218669,0.708426819003,0.111111111111,0.95709320258,3.27272727273,1.96607431341,99.3889621166,0.162790697674,3627370.0,3578490.22631,1.67668475266e-06,1.0060108516e-05,1.95613221144e-06,55.0,0.66265060241,0.345348773371,11.2582910531,159.0,0.902973958301,42.8736263736,10.6435879327,1.65540825526,0.271675872025,4.69807280514,0.00352858306197,6.10048,5.75524156791,0.000613107724556,0.0712494086543,0.0285038398459,162681.500344,148840.435528,882.883675909,1477.09639181,859.172850865
69,63049,0.660403122092,0.883863983469,0.1,0.928499098864,3.55402298851,2.19551282051,240.879988122,0.5,1630950.0,1608678.31803,1.24325663968e-06,2.48651327936e-06,2.48651327936e-06,14.0,0.451612903226,0.286518516167,10.386302377,89.0,0.742320723663,53.5991561181,11.6192240075,1.76312877194,0.246657270353,9.21931589537,0.0069367504211,9.72644,2.43539938891,0.00284830096151,0.0391170474473,0.05160592689,171455.04721,157368.602764,123.027873701,333.24624006,1325.30056371
70,63049,0.407829406527,0.293199053524,0.0869565217391,0.898959283234,4.46854304636,2.16139240506,96.211934765,0.166666666667,1590090.0,1525713.47445,1.31086212024e-06,9.8314659018e-06,1.96629318036e-06,20.0,0.689655172414,0.135713886099,11.0087673971,36.0,0.825603563472,53.6906077348,11.6272015326,1.71819535001,0.287646066921,4.29585798817,0.00755449839894,8.11424,5.29201101928,0.00142752884894,0.00520745993918,0.0,165896.587451,152025.896283,1677.37096076,687.959569566,2112.3961821
71,63049,0.647541596646,0.520988263977,0.0925925925926,0.708105985749,5.39186295503,2.15483870968,49.0671311118,0.352941176471,583705.0,493088.501432,1.01401675064e-05,4.46167370281e-05,2.43364020153e-05,40.0,0.555555555556,0.263495304381,9.81696607432,74.0,0.555900529542,65.9380952381,15.6245297065,1.70111842071,0.245201246272,6.62278481013,0.0224483028256,10.1113,4.23126911315,0.00530533563934,0.0623109054995,0.0,166549.639699,152532.859051,1378.69940695,1182.32034524,1950.42718065
72,63049,0.579569840148,0.884395569376,0.127777777778,0.553612654294,5.90212765957,2.03846153846,12.9927460384,0.277777777778,438997.0,438997.0,5.23921575774e-05,0.000177677751784,6.83375968401e-05,138.0,0.577405857741,0.418276639194,9.2393196812,148.0,0.402071692725,75.6465517241,21.9059587644,1.66602679813,0.468320819627,17.0966850829,0.0110023530913,10.5404,0.260138956213,0.0422941386843,0.432422836887,0.0,167390.382568,153357.647363,495.087713497,680.836210203,2578.10033178
73,63049,0.29610926004,0.315166929774,0.0493827160494,0.826046096871,4.06770833333,2.14655172414,143.655951138,0.237288135593,2920890.0,2919360.4676,1.370163104e-06,1.541433492e-05,4.79557086401e-06,87.0,0.74358974359,0.257777477015,10.4584567797,178.0,0.766541532403,53.0413793103,12.4415444166,1.66379916755,0.494731062394,17.5432098765,0.00213779698302,13.276,0.48799749785,0.00438075398428,0.0820391206508,0.310442492443,168634.599159,154548.846144,174.978654371,709.224285014,1352.80965485
1,37006,0.979373331497,0.751443761627,0.144578313253,0.83708996839,4.20801033592,2.38247863248,83.6433078235,0.253968253968,3487150.0,3487150.0,3.44120556902e-06,1.34780551453e-05,4.58827409202e-06,84.0,0.666666666667,0.408199260565,10.1083484936,234.0,0.764044347803,50.295212766,12.3281943166,1.77776330709,0.0,6.78699186992,0.00361097171042,8.52196,3.01677048395,0.00119696600376,,0.393238896179,105.305866248,180.658252773,234.468396909,391.008837149,368.479374419
2,37006,0.936083270005,0.873841522556,0.0416666666667,0.748082773357,5.13816534541,2.48351648352,66.1009967817,0.296296296296,3110720.0,3110720.0,1.92881390803e-06,2.44316428351e-05,1.02870075095e-05,133.0,0.642512077295,0.374128839565,9.8324109946,214.0,0.680731220066,55.5275498242,14.2819488175,1.75191067991,0.0,7.42286348502,0.00524605236087,10.1144,2.44004186603,0.00214998456949,,0.0518834452631,1144.86502651,427.891381584,257.943739439,2080.69415843,751.870076591
3,37006,0.692247875644,0.617713382335,0.146666666667,0.493261797388,6.02760736196,2.68707482993,13.7284223858,0.417452830189,1058270.0,1058270.0,8.3154582479e-05,0.000233399794003,0.000167254103395,574.0,0.623235613464,0.410340763975,9.14476585793,343.0,0.621487491167,54.2343234323,13.380802632,1.54013249789,0.0,7.91948546927,0.0128294291627,16.5261,0.816759910967,0.0157077116426,,0.0119020341122,1052.2845371,79.146418499,726.534606965,3555.97646706,3026.92896312
4,37006,0.964143155289,0.642393624763,0.102941176471,0.668518682245,5.45305514158,2.52586206897,87.0864247271,0.293103448276,3321830.0,3321830.0,2.10727219635e-06,1.23425942929e-05,5.11766104828e-06,65.0,0.637254901961,0.354451972037,9.68709796297,356.0,0.759809352049,49.2254601227,12.4726039556,1.65518101956,0.0,5.466367713,0.00619989584055,15.4724,4.22374897457,0.0014678656042,,0.0602494558872,402.921030248,258.094677105,1217.00985562,658.286928646,1558.96372216
5,37006,0.684986373315,0.622664128059,0.101351351351,0.614344363983,5.66871165644,2.47916666667,35.2237094318,0.344537815126,1228520.0,1228520.0,1.22098134341e-05,6.34910298571e-05,3.33734900531e-05,146.0,0.657657657658,0.366635928747,9.61085080077,226.0,0.798135986713,47.5634095634,11.7679992313,1.55869096553,0.0,7.82150776053,0.0125004069938,18.1268,2.17675407512,0.00574268225182,,0.0255024431245,1852.17005842,99.9244940194,248.828036395,3881.70119557,1159.31898581
6,37006,0.652911581006,0.407492486663,0.183712121212,0.678619792229,5.33163265306,2.67841409692,25.2468288607,0.489795918367,1116780.0,1116780.0,8.68568563191e-05,0.000156700513978,0.000150432493419,476.0,0.575574365175,0.402256801769,9.37429056194,353.0,0.414221927581,59.8122743682,12.9687382197,1.64088814989,0.0,8.06896551724,0.0112672146707,9.26105,0.768192918193,0.0146671681083,,0.0,614.430082917,197.942033918,1201.57375376,4540.69487594,2974.59424247
7,37006,0.803725943441,0.689578333529,0.224390243902,0.668575315608,5.38059701493,2.67082294264,18.7399811867,0.471052631579,1375550.0,1375550.0,0.000100323506961,0.000146123368834,0.000130129766275,552.0,0.549253731343,0.403354862089,9.18454459064,367.0,0.506180801366,56.7018927445,12.0339038155,1.64164007971,0.0,8.9407367859,0.00942895569045,10.1269,0.774513316613,0.0121740394751,,0.0217405866066,1312.07274601,128.316733352,580.282581733,4326.29830264,2492.90228417
8,37006,0.800360469143,0.363759534053,0.107476635514,0.781428676265,4.74607991907,2.544,66.3125293274,0.299401197605,2968210.0,2968210.0,7.74877788297e-06,3.94176961873e-05,1.68451693108e-05,206.0,0.666666666667,0.394092256531,9.54430382956,363.0,0.796332285062,59.3836285889,12.5734263514,1.74260745961,0.0,2.96103079824,0.00781211571958,6.93778,4.92209721927,0.00158715185246,,0.0140243901111,502.150536853,229.168023549,1768.35579617,2326.07843385,3340.32929891
9,37006,0.905429652712,0.762385321101,0.0925925925926,0.6139552937,5.64470284238,2.57383966245,64.4300546935,0.358620689655,2874240.0,2874240.0,5.21877087508e-06,3.23563794255e-05,1.80917390336e-05,156.0,0.658227848101,0.387702739107,9.47433475011,329.0,0.708924787862,51.746395806,13.149991939,1.68801077441,0.0,4.92320261438,0.00784694388778,15.2494,3.74278128112,0.00209655421955,,0.200660985396,707.622743997,139.668861851,662.196787612,2267.46485348,1920.43725725
11,37006,0.861238042728,0.845756653675,0.0555555555556,0.837373032434,4.05426356589,2.3431372549,174.232176654,0.366666666667,3880280.0,3880280.0,1.28856680446e-06,9.79310771388e-06,5.66969393961e-06,81.0,0.642857142857,0.385263501535,10.2148555038,157.0,0.830291212083,54.0202821869,12.1486169826,1.76691019946,0.0,8.7936746988,0.00260522436525,8.48992,1.73128960438,0.00150478831425,,0.0438743027648,1270.22813201,434.971743457,463.30652837,1876.165138,433.478205791
21,37006,0.851358719433,0.968479188182,0.125628140704,0.909510783765,4.1221719457,2.17267552182,154.083493046,0.318181818182,5850490.0,5850490.0,4.27314635184e-06,1.53833268666e-05,7.1788858711e-06,181.0,0.601328903654,0.409890924256,10.0426345213,332.0,0.925302775845,49.5599250936,10.2172799199,1.77951741385,0.0,7.742193755,0.00287890416016,9.57466,1.741778697,0.00165285300889,,0.0999986277067,479.723411287,418.883585539,749.762891836,804.028976027,509.320603637
22,37006,0.920200688489,0.863185150817,0.142857142857,0.557122955269,5.87724137931,2.55191256831,16.620779641,0.359116022099,1832760.0,1832760.0,1.63687553198e-05,6.32925205701e-05,3.54656365263e-05,194.0,0.611987381703,0.435132197301,9.38204010051,237.0,0.61011789423,64.0805322129,14.1495653221,1.62798056792,0.0,5.91200733272,0.00897280604116,12.6621,2.5496124031,0.00351928239377,,0.144150247639,858.340305687,258.748266919,368.866404134,2974.93003408,1683.3849665
23,37006,0.865695928309,0.72382807135,0.0827067669173,0.833642343281,3.72151898734,2.38324420677,142.709975226,0.355555555556,6505160.0,6505160.0,1.69096532599e-06,8.91599899157e-06,4.91917185742e-06,136.0,0.673267326733,0.404579911089,11.2389712756,232.0,0.899279383532,49.8184480234,10.8001629079,1.74110101379,0.0,7.82338902148,0.00211970189819,8.71139,2.10326418548,0.00100781533429,,0.119339643479,458.346390359,659.633618223,130.996310358,1169.7801903,898.645270702
31,37006,0.890424508735,0.738845817913,0.113821138211,0.571310332936,5.87964338782,2.40243902439,57.5437265409,0.379310344828,2668850.0,2668850.0,1.04914101579e-05,4.72113457107e-05,2.88513779343e-05,208.0,0.584269662921,0.430516151713,9.49988874648,339.0,0.718979542011,59.3846749226,12.9694682674,1.61711278333,0.0,10.0555555556,0.00657624070292,15.3744,1.61611418048,0.0040691683684,,0.20502575172,288.975533334,238.740300143,530.607747736,2181.791273,2634.69819457
41,37006,0.954435306022,0.648975314608,0.0731707317073,0.857910323908,4.14794215795,2.4458259325,47.9416333513,0.301587301587,1947290.0,1947290.0,3.08120516205e-06,2.25955045217e-05,9.75714967981e-06,77.0,0.652542372881,0.346194356186,10.2227787067,114.0,0.771895400765,56.8083538084,12.6552367208,1.76698951604,0.0,6.69484808454,0.00646385489578,7.82536,2.48362273086,0.00260259129354,,0.0704548603211,432.169464003,365.295488307,705.831200763,583.518656673,1623.72679335
51,37006,0.782722806437,0.842062583372,0.174129353234,0.809426862205,4.41373534338,2.23456790123,141.958487891,0.355072463768,9122610.0,9122610.0,3.8366213178e-06,9.75597992241e-06,5.37126984492e-06,166.0,0.555183946488,0.368415941591,10.4049516115,381.0,0.812413929719,51.3038528897,11.781359391,1.69134997579,0.0,14.0571428571,0.00161872534286,12.5745,1.25059281843,0.00129436641487,,0.144358975494,1106.83797686,580.778404416,454.054206724,3497.42375457,1100.72743378
61,37006,0.657998300548,0.510523703261,0.0872093023256,0.609212096043,5.65596330275,2.50957854406,28.9658299772,0.289655172414,1486290.0,1486290.0,1.0092243102e-05,6.93000693001e-05,2.82582806855e-05,189.0,0.71320754717,0.39709043863,9.1936169026,219.0,0.66853403943,59.5475059382,13.7300180157,1.73070183725,0.0,3.22869955157,0.0117547719489,11.3544,4.85305555556,0.00242213834447,,0.159049187911,647.88122238,276.7708504,454.021524055,3333.57103181,2310.99850101
62,37006,0.857185645503,0.468171184629,0.139013452915,0.733025672022,5.10323312535,2.57671957672,191.894375725,0.427586206897,4649820.0,4649820.0,6.66692474117e-06,1.78501533393e-05,1.33338494823e-05,144.0,0.473684210526,0.367546665468,10.0589892834,303.0,0.801414962064,59.5362116992,12.7525031695,1.7002233818,0.0,5.17410714286,0.00371670301216,5.60862,2.48518838079,0.00149554176291,,0.273649560536,181.298889946,769.223352599,1747.99225003,4182.62513002,3501.726973
71,37006,0.76770905079,0.964447926013,0.105263157895,0.871061275994,3.89578947368,2.31904761905,126.792338816,0.374269005848,8009830.0,8009830.0,3.49570465291e-06,1.33585856379e-05,7.99018206379e-06,245.0,0.59902200489,0.349213208981,10.4665291891,385.0,0.898809996196,46.2997601918,10.8969924788,1.74214650731,0.0,11.0759919301,0.00195871822498,8.91158,0.952580449302,0.00205622341548,,0.0938451509611,872.48592358,855.65123374,161.194574764,2191.87924048,739.071559661
72,37006,0.647077775552,0.563530146896,0.102150537634,0.645828589859,5.50254841998,2.6409495549,29.2602779194,0.453608247423,1695360.0,1695360.0,2.24141185353e-05,9.37853907135e-05,7.78595696489e-05,258.0,0.52868852459,0.42686495974,9.40148339512,242.0,0.8118701774,56.8548780488,12.2362759399,1.7271396967,0.0,8.48547008547,0.00989229426199,10.844,1.68926269138,0.00585598338996,,0.0318594353598,1364.95574298,164.811614882,152.873235831,3826.09630738,1522.4728587
81,37006,0.841809790003,0.383218798516,0.216145833333,0.685103203073,5.36536536537,2.58648648649,17.5750261834,0.460377358491,961327.0,961327.0,8.63389876702e-05,0.000148752713697,0.000126907909587,356.0,0.570512820513,0.416825336912,9.25984495656,247.0,0.483292030368,56.1227436823,12.4349216403,1.63427053418,0.0,6.21320754717,0.0122258086998,8.92492,1.18969531329,0.0102764199903,,0.00362467021432,838.846449919,184.363325327,1435.41346523,3806.3398648,3535.53240758
91,37006,0.949771060181,0.827560066542,0.113636363636,0.662347307505,5.50111358575,2.54304635762,93.6071875938,0.421875,2873210.0,2873210.0,3.48042781419e-06,1.28775829125e-05,9.3971550983e-06,85.0,0.620437956204,0.359529739074,10.4324928853,155.0,0.817182187823,49.9055299539,11.857003271,1.68059415177,0.0,3.36842105263,0.00511379258738,17.1938,7.65260416667,0.000668242140324,,0.00908220998069,915.054921177,155.237992003,478.337300284,1761.63943765,895.367534202
92,37006,0.819704180529,0.432238277551,0.158415841584,0.805179490032,4.7616892911,2.45482388974,133.600477758,0.255813953488,4862690.0,4862690.0,3.29035986255e-06,1.31614394502e-05,4.524244811e-06,103.0,0.668831168831,0.411695622695,9.51983450163,395.0,0.800315564195,48.8905750799,11.9057817598,1.77484203034,0.0,3.05688888889,0.00424620940261,8.05731,6.00407095086,0.000707221722956,,0.0795570108699,592.368515494,457.980199802,384.063263703,3886.6260027,3612.93701662
7,1272,0.752531657083,0.482113481688,0.0641711229947,0.756307140419,5.2239657632,2.22988505747,68.1148535712,0.173228346457,4032490.0,1707033.59271,7.02973863621e-06,6.15102130669e-05,1.28878541664e-05,171.0,0.662790697674,0.394060220834,9.429725671,252.0,0.697771384616,61.7297904192,13.5433551206,1.5780594773,0.40364796988,4.74621212121,0.010496571407,18.4151,3.57501995211,0.00293608750372,0.143396270024,0.298110026924,460.78392985,203.130110459,1195.53776706,111.676238869,3745.56480044
8,1272,0.721460136673,0.695777009942,0.125683060109,0.897792834414,3.34610917538,2.20061022121,223.587303278,0.2734375,6137300.0,4922690.26788,4.67224195478e-06,1.88921087737e-05,7.10993340945e-06,143.0,0.600840336134,0.378801306251,9.522770747,358.0,0.841645224496,54.3024934383,11.2530865228,1.64853781334,0.307545396287,4.66666666667,0.00254271532817,4.3223,2.48353174603,0.00102383041096,0.0168405850995,0.0179917571461,665.19862813,945.553153013,2118.1241816,788.187010596,5496.97400177
10,1272,0.69046984005,0.218262678156,0.0425531914894,0.926233949174,3.93654822335,1.90717299578,167.910714153,0.25641025641,8446710.0,7719566.57787,7.7724570926e-07,7.51337518952e-06,2.59081903087e-06,84.0,0.477272727273,0.29520042453,9.98123798326,308.0,0.845087712878,47.1851851852,11.0229000482,1.71622362262,0.794762319575,39.9582689335,0.00172134016411,15.4213,0.513982903338,0.00334902222025,0.23088716925,0.0344441239009,1472.93833219,422.328608209,880.981664638,1174.87977151,887.928440345
14,1272,0.57836027672,0.927430341685,0.0630372492837,0.306717766733,6.53576864536,2.37878787879,16.6777579717,0.396946564885,1322040.0,1298027.03914,1.69487994753e-05,0.000121723196232,8.01215975197e-05,290.0,0.59793814433,0.425922003072,8.90227118856,279.0,0.725351578992,62.900990099,13.7507026275,1.2687258929,0.319881739346,6.44894442051,0.0115128572436,16.2603,0.998396579369,0.011531346843,0.255916086478,0.125959326073,1108.88358811,383.413407298,259.058074018,1353.36606811,5090.34128137
15,1272,0.721446800939,0.995609183801,0.0485436893204,0.52596311661,6.01265822785,2.33333333333,23.4409314017,0.377926421405,1569840.0,1517817.98265,1.64710131819e-05,0.000122544338073,7.44489795822e-05,348.0,0.517857142857,0.413869133965,8.73724456281,567.0,0.613298654989,63.266798419,13.9916788342,1.44778259824,0.373595340413,9.05116696589,0.00814590427924,15.9693,0.408740784819,0.0199292671096,0.286334954993,0.0575914115407,1536.8686636,292.845423216,386.604327855,1604.94592004,3989.32666775
17,1272,0.715778120296,0.771390504731,0.213457076566,0.395955004444,6.29132231405,1.88059701493,19.4448863022,0.637323943662,989077.0,948587.116937,9.69863477559e-05,0.000108582541509,0.000190810097215,458.0,0.618083670715,0.438749710558,8.69257978688,369.0,0.424952624018,67.4202898551,15.8391896226,1.34423425897,0.469999457725,9.00177226407,0.0141536815758,17.938,0.660825909337,0.0214181698626,0.481897785757,0.0,597.831578347,154.028039583,737.423279323,978.480267844,3473.05290912
18,1272,0.860012780231,0.930471785342,0.245017584994,0.435913947705,6.22440392707,2.0625,15.7860451906,0.511029411765,1859700.0,1577669.39737,0.000132473888603,0.000168603130949,0.000176209287233,859.0,0.589567604667,0.431757125794,9.05132976797,489.0,0.502643054878,68.8772241993,16.5021237855,1.27749429844,0.50073401243,12.7975695555,0.0107544711384,18.3801,0.423984207107,0.0253652635125,0.461610494069,0.109645221377,510.818760292,170.22993172,1081.42361496,622.313660132,4070.15370046
20,1272,0.877419284533,0.88425939574,0.0923076923077,0.770260788654,5.12383900929,2.03278688525,54.0451259662,0.239130434783,1051570.0,974741.708979,6.15547682502e-06,3.5906948146e-05,1.12850408459e-05,75.0,0.700934579439,0.357435177783,9.17464421392,157.0,0.803220396081,38.3075657895,11.8116038055,1.59931586503,0.296526637472,3.76481149013,0.0128423764826,19.8111,5.96948020982,0.00215133915034,0.13834759571,0.0159089280027,536.971536885,214.811484833,320.519118059,3314.75639978,3587.68843195
21,1272,0.885383443725,0.846804421606,0.157894736842,0.629970275531,5.47410358566,1.96052631579,55.3631734441,0.432432432432,880404.0,745118.330864,8.05241228335e-06,2.81834429917e-05,2.14730994223e-05,32.0,0.542372881356,0.420749347346,9.49653816919,201.0,0.76665328976,48.6147186147,12.4828040595,1.3059787444,0.244476741635,3.69090909091,0.0149855392593,25.0877,7.85784658691,0.00190707964244,0.137830310128,0.0,1237.56217068,96.5895084475,1655.32239602,2647.11982475,2540.81950723
25,1272,0.95123397502,0.98968419974,0.106060606061,0.880875459831,4.18714555766,2.23076923077,76.7105010857,0.2,1795690.0,1585091.01726,4.41615019187e-06,2.52351439535e-05,6.30878598838e-06,55.0,0.591397849462,0.335565456629,9.54876339398,223.0,0.829487044788,43.0458333333,11.5879902003,1.65002172996,0.446708079306,6.75,0.0104725847407,15.9376,3.65961199295,0.00286166532433,0.154023755871,0.0,1528.33255928,187.10857043,1257.52261123,3473.54816143,2284.52939778
26,1272,0.976433403298,0.486304345494,0.0538922155689,0.584031766509,5.80564263323,2.05194805195,19.984520428,0.308411214953,1491570.0,1236513.12643,7.27853170956e-06,5.98457051675e-05,2.66879496017e-05,133.0,0.607305936073,0.343622713496,9.34298404471,246.0,0.757581625125,47.4352159468,12.314871256,1.40336216357,0.292148748234,6.42271293375,0.00980903456725,20.4357,2.9786345776,0.0032931312357,0.211536801073,0.0,1403.75525697,190.013622997,785.808546924,2170.10536781,3747.46940233
28,1272,0.557865935825,0.714811616041,0.0740740740741,0.554232922441,5.90652818991,2.08666666667,23.3674791775,0.402173913043,714944.0,693216.411847,1.15404076754e-05,7.93403027685e-05,5.33743854988e-05,149.0,0.780104712042,0.425893221997,8.81977410965,155.0,0.763208079375,46.3387650086,13.0240113767,1.55455225499,0.244788810809,2.95882352941,0.0251883823026,15.4955,6.94274353877,0.00362801566296,0.111527762007,0.0423200972732,1201.79449547,125.733128915,300.627285896,2538.27828748,4144.84157574
29,1272,0.667151620479,0.930440266428,0.1,0.874388053031,4.53443113772,2.03915662651,37.4155120538,0.318181818182,907827.0,853555.821795,9.37255630589e-06,5.27206292207e-05,2.4602960303e-05,90.0,0.72,0.489700410634,9.03289053108,144.0,0.688503886696,45.6547799697,13.4953202416,1.75555366326,0.382901165916,4.23505434783,0.0157646397065,11.1138,4.3169714469,0.00365178225068,0.243516092114,0.0,1584.07813987,130.299687744,850.977961502,2143.68232968,4838.17676317
35,1272,0.895447920032,0.828912213424,0.099173553719,0.773927909292,4.97456492637,1.99006622517,42.1096717664,0.202127659574,1810770.0,1677187.73329,7.15483410821e-06,4.47177131763e-05,1.1328487338e-05,130.0,0.691489361702,0.373666224467,9.42046910324,238.0,0.789659845508,45.1265474553,11.9024348555,1.6975475625,0.292870188366,4.25139664804,0.0109999612052,14.1124,4.04051686378,0.00272241437818,0.200008040002,0.0171845106595,1030.89466542,241.233480268,895.298315112,2033.33109888,4741.6755904
37,1272,0.428893827656,0.800108095104,0.0743801652893,0.684701847242,5.48270181219,2.07486631016,14.409509113,0.270833333333,606873.0,588764.005421,1.52862605681e-05,0.000118893137752,4.4160308308e-05,132.0,0.737430167598,0.428432127832,9.14006038736,137.0,0.809744839279,57.6100746269,12.1299603879,1.57507009818,0.297177791082,3.69682151589,0.0224249442535,14.3344,4.36607142857,0.00513618355089,0.175796070216,0.0,1138.81378398,384.163223351,1622.2163421,1500.21662834,4995.00791004
40,1272,0.884531376959,0.854993349501,0.0526315789474,0.838392735932,4.79726651481,2.17705735661,98.0925374849,0.25,3133410.0,3033789.73462,1.31848293715e-06,1.28552086372e-05,4.28506954574e-06,74.0,0.649122807018,0.388179758568,9.37077511981,269.0,0.856190645708,44.6460880196,11.1016730764,1.73612987477,0.301586479426,7.63636363636,0.00471489498325,9.46128,2.10229276896,0.00224273947609,0.0899769323612,0.00739393511225,895.31461037,259.489880465,2172.8862762,766.302970308,5227.04590695
41,1272,0.688805392173,0.817770337067,0.0241935483871,0.505787190109,6.05984251969,2.14634146341,19.8937119194,0.295652173913,792040.0,676967.377628,4.4315281639e-06,0.000119651260425,5.02239858576e-05,146.0,0.79347826087,0.420259659485,9.07907277043,138.0,0.774549113997,54.5734767025,12.4150528442,1.52056550605,0.239215947404,3.94498777506,0.0225727272909,14.8535,4.73535791757,0.0047668471283,0.0817813768409,0.0,765.237498419,107.136358877,2070.01810486,867.102431647,4994.48922067
46,1272,0.302792376908,0.762481234901,0.038961038961,0.566962321307,5.89099526066,2.35099337748,27.2094644832,0.265486725664,664798.0,652942.828632,9.1891659375e-06,0.000127116795469,4.59458296875e-05,144.0,0.699029126214,0.471588080542,8.6896406428,260.0,0.67616069364,61.7947916667,14.6115702701,1.4974806458,0.342548195317,4.67006369427,0.0210324693033,14.1122,1.8730223677,0.0112291607756,0.279533350963,0.0,1093.68953525,100.471498906,945.037115896,863.663035525,3670.89664808
48,1272,0.961848806319,0.565285604508,0.0972222222222,0.723034905646,5.31756756757,2.02,158.59314075,0.363636363636,4395450.0,3876806.6758,1.80560976736e-06,9.02804883682e-06,5.15888504961e-06,72.0,0.679245283019,0.297376471955,10.0664415145,299.0,0.845003401865,47.1063829787,11.630827249,1.4080800413,0.462128900302,11.9929245283,0.00404688737717,22.7128,3.08534906588,0.00131164652386,0.11041692256,0.00484908611852,983.253125526,333.843407318,2130.83859858,871.731102528,3062.58878442
58,1272,0.724768814806,0.360690650871,0.0281690140845,0.929448171092,3.86800894855,1.79553903346,82.3881859706,0.254545454545,5588590.0,5161068.75696,3.87516635445e-07,7.94409102663e-06,2.71261644812e-06,88.0,0.778761061947,0.379606156636,9.77511319792,151.0,0.908338654731,47.7422680412,10.4517206051,1.74109237162,0.691868754711,30.9092409241,0.00223616474484,15.094,0.616144359618,0.00362928704926,0.20080168688,0.0321279369188,1013.92874916,473.520378203,600.922922948,409.549196852,801.19659096
60,1272,0.547690284144,0.731159343524,0.118279569892,0.777382215855,5.13399280576,2.14051522248,34.6559684065,0.277108433735,962837.0,941591.370355,1.16823500579e-05,6.37219094068e-05,2.44267319393e-05,107.0,0.737931034483,0.43090135686,8.87727964102,206.0,0.731997314113,58.815446339,13.0089318228,1.6588644704,0.217221397512,4.15806111697,0.0265900907636,13.0027,6.34490623416,0.00419077757532,0.0514526000812,0.012763804821,680.400934463,542.896506157,397.265021707,1210.89500501,1016.49856888
61,1272,0.939395583604,0.960089324318,0.16049382716,0.88391114452,4.5515625,2.04113924051,155.683768661,0.258064516129,4613500.0,4231813.78806,3.07196881788e-06,1.08700435094e-05,3.78088469893e-06,80.0,0.64,0.353455946815,9.73103771368,246.0,0.859865156474,48.8677536232,11.5195730097,1.61705399021,0.397692104058,6.37643678161,0.0039316474763,14.7328,3.74898602974,0.00104872289337,0.0755489365227,0.0741346227717,1820.88134531,1097.95657505,311.101494228,699.223509752,360.526588838
66,1272,0.85208331452,0.847647576746,0.15873015873,0.60534602761,5.7701863354,2.17073170732,35.5798765868,0.164835164835,1107090.0,1011549.14828,1.97716542335e-05,7.51322860873e-05,1.48287406751e-05,132.0,0.683937823834,0.4023942022,8.98436599459,242.0,0.762002516423,60.2240853659,12.9847009044,1.39274434362,0.229674732725,5.1500524659,0.0158944328383,17.911,3.27587612062,0.0048519639489,0.256368907473,0.0675185598279,703.118437466,189.848067288,157.15869881,254.354836109,2387.13354636
70,1272,0.699381555372,0.906441145823,0.133689839572,0.638219882768,5.63810930576,2.01621621622,27.570742663,0.191780821918,1458410.0,1421677.03335,1.75848659109e-05,8.30005670994e-05,1.96950498202e-05,193.0,0.70695970696,0.427687869293,9.07407451922,328.0,0.761556254546,60.8488593156,13.2737981116,1.48198347517,0.310042176192,7.72399328859,0.0152313074574,18.6721,2.35190615836,0.00647615441767,0.102640345488,0.0064178902748,808.496269951,320.130297776,377.647951871,272.594941261,2405.4460475
71,1272,0.964722414757,0.985271719891,0.169014084507,0.412877993922,6.28820960699,2.13432835821,22.7734013822,0.244444444444,1132470.0,960998.921241,4.99480269322e-05,0.000141519409641,4.57856913545e-05,261.0,0.593181818182,0.383786840441,9.27481346701,268.0,0.605593396677,67.3401442308,15.7054968281,1.09258767369,0.274081218193,6.19067443797,0.0147898188914,22.8362,1.91163416274,0.00773674125502,0.302906687579,0.106641254679,458.122275307,134.27882652,937.595138871,160.447759447,3471.69970698
78,1272,0.804736443579,0.802278271328,0.137440758294,0.896134173357,3.38875598086,2.2568735271,84.6417566812,0.327485380117,4644540.0,3740796.28906,7.75236012845e-06,3.07421177508e-05,1.49700747308e-05,178.0,0.607508532423,0.393672617633,9.39826085537,345.0,0.821940871925,56.0058869702,11.7281310219,1.67139484732,0.331215466686,9.43225806452,0.00443247873413,5.89773,1.41766415869,0.00312660703663,0.0269682659164,0.0704981655124,369.286237281,354.014188471,1178.53603855,474.991413041,5815.78431435
80,1272,0.538100374282,0.979202125961,0.0790378006873,0.425372328368,6.24435318275,2.02702702703,15.492900223,0.238095238095,814314.0,811283.086213,2.83501534678e-05,0.000177496613016,5.54676915675e-05,247.0,0.615960099751,0.441898490925,8.79898215947,155.0,0.764182911482,60.6057692308,13.0292547008,1.23271194673,0.352183467037,4.66392215569,0.0179209948378,18.4743,2.33333333333,0.00768042635904,0.185080124992,0.0366859943371,363.758028711,186.382035634,335.573311753,595.001894535,5691.05835275
