ace,pro_com,LUM5_single,RNR_nres,nig_rat_daily,hType_mix,hType_mix2,hType_mix3,mdist_nres_daily,ratio_daily_nondaily,area,area_filtr,nig_rat_daily3,den_nres_daily,den_nres_non-daily,num_community_places,num_community_places_poi,sphi,avg_block_area,num_intersect,bld_entr_age,bld_avg_age,bld_std_age,bld_entr_interiors,enterprises_entr_size,enterprises_empl_size,pop_rat_num,bld_rat_int,emp_rat_pop,emp_rat_num,bld_rat_area,bor_rat_area,mdist_parks,mdist_smallparks,mdist_railways,mdist_water,mdist_highways,temp_pois,temp_comm,temp_tot_pois,third_places_segr,activity_density
31,15146,0.8471786422480001,0.592568676218,0.16049382716,0.639134820734,5.634328358209999,2.05405405405,0.011779276330895505,0.28,1814960.0,1706707.08938,7.61700708978e-06,2.10932504025e-05,8.20293071207e-06,4.160057718269182e-05,0.581967213115,0.379929491515,10.8714061895,7.089675829726353e-05,0.873339533595,38.8333333333,10.3281364276,1.44766820041,0.338540580078,5.95716395864,0.0071271749415499994,22.3881,3.01611703447,0.0023630299686999996,0.0996174433989,0.187776588634,0.001179946988229906,0.005745795355724828,0.0008832947452019254,0.0047152061270476385,0.0004387965032789102,121.99999999994846,18013.0,31080.000000000447,1.0041381770729174,0.002924301441352228
32,15146,0.569493431416,0.821874782403,0.12418300653599999,0.649849327781,5.60902255639,2.0993377483400004,0.012771961424034872,0.322834645669,1737730.0,1730866.85473,1.09771586116e-05,4.96860863473e-05,2.36875527935e-05,8.261756218233593e-05,0.655963302752,0.39791769173600006,9.99493540561,0.00012537070624871958,0.835458855481,51.261044176700004,11.4434247675,1.5699515432700002,0.34385931125,5.16648992577,0.00977429312587,17.4793,3.4724958949099998,0.0028147745661,0.152530254871,0.0,0.0016012853877930492,0.003831963799181063,0.0008172980575368882,0.0012028710348255635,0.0011559726774284184,218.00000000009757,18013.0,31080.000000000447,1.1318125492440156,0.0032426787688447146
33,15146,0.939978554582,0.8549961315369999,0.0547945205479,0.637214987649,5.50306748466,1.6956521739100001,0.019476646594102587,0.413043478261,1968140.0,1870767.09002,2.13816034147e-06,1.44325823049e-05,1.0156261622000001e-05,3.2606945207352274e-05,0.586538461538,0.412847402679,9.71373764467,6.307573007323883e-05,0.850683151226,39.7802547771,10.7248877377,1.1238487183499999,0.530957512008,11.0105042017,0.0075215135412,39.9632,2.6847929784400004,0.0028015245874099997,0.103654973158,0.049424630665199996,0.002657036286134126,0.004679742471104736,0.00037400410777855224,0.0025795949150287747,0.0007911359809322029,104.00000000008183,18013.0,31080.000000000447,1.0120255029479432,0.001972378951952032
34,15146,0.945964556119,0.6964915153010001,0.11320754717,0.588199647394,5.826923076919999,2.3076923076900004,0.014369667635046076,0.244897959184,1960640.0,1920188.5768099998,3.12469310174e-06,1.92689407941e-05,6.24938620348e-06,2.7080673548421662e-05,0.722222222222,0.343330878368,10.495530349800001,6.509777295293669e-05,0.9397479630910001,38.2195767196,10.16872693,1.2258843825299999,0.22320016252799998,3.4402810304400004,0.00686182605142,32.4423,8.96936691627,0.0007650290277420001,0.0825824488881,0.0309543153483,0.0009894245173951695,0.005410270011199947,0.00037298680587349273,0.002910259574082536,0.0011292504764100514,72.00000000002215,18013.0,31080.000000000447,1.2461370491678279,0.0024012948719079096
35,15146,0.530377069156,0.639824139622,0.0816326530612,0.5885949302100001,5.8258575197899996,2.1630434782599997,0.0642986252136353,0.23602484472,825656.0,789381.771815,2.02690264347e-05,0.00015581814071700001,4.81389377824e-05,0.0002622305294991188,0.7340425531910001,0.368244719449,9.689172490810002,0.0002939008833033602,0.732255612802,54.54825737270001,12.501237153499998,1.28127430314,0.371631023283,5.74174757282,0.021022780855200002,24.7863,2.80605343253,0.00749193889593,0.320255744307,0.00513724498784,0.0009404288162256719,0.003907781915767886,0.0021497811959569455,0.0013506851059929142,0.00046396607438515007,282.000000000188,18013.0,31080.000000000447,1.2665320908886144,0.007366417887329665
36,15146,0.993894732603,0.992618147688,0.162601626016,0.727822563624,5.07384615385,1.69491525424,0.02849114824361711,0.313953488372,2365260.0,2233759.61468,8.95351490312e-06,2.64128689642e-05,1.20872451192e-05,4.7005953241321315e-05,0.580110497238,0.360631744514,9.69046055123,0.00011773872097588101,0.5453137701199999,55.0390625,16.2506992834,1.32596277919,0.424195136716,5.79531442663,0.007112224563289999,26.5292,3.3802127659599996,0.0021040760022300003,0.13080497699000002,0.224005005534,0.0022145824300910445,0.005058678376293741,0.0022514987200419737,0.0010389346804455602,0.0006846750790325793,180.99999999986554,18013.0,31080.000000000447,1.0009345613810747,0.004080797633216167
37,15146,0.8949106115109999,0.9362239804829999,0.09302325581399999,0.75692806757,5.114713216959999,1.9933774834400002,0.009783737586577317,0.294117647059,3709310.0,3579034.0871800003,3.35285993587e-06,1.67642996793e-05,6.985124866389999e-06,2.7102284481573192e-05,0.5705882352939999,0.31872629856199997,10.319801482599999,9.136543325231375e-05,0.830996831901,49.0116883117,11.1492613856,1.4836515702000002,0.45930197656599997,11.2323651452,0.00489601372135,22.596,2.15773919468,0.0022690479616,0.10688783885,0.106928954565,0.001144658448006541,0.006054773600898074,0.0016806537441685953,0.0012733519625703648,0.0019475354538657642,170.00000000003507,18013.0,31080.000000000447,0.9845046551345015,0.0025636165387794333
38,15146,0.94846505264,0.8779002297600002,0.157894736842,0.825032258954,4.85682326622,2.23383084577,0.008304976128199165,0.423529411765,3851850.0,3507671.16571,5.131609877219999e-06,1.39693824435e-05,1.02632197544e-05,2.9364212075207858e-05,0.5754189944129999,0.302613723363,10.0334388538,6.728110727911704e-05,0.7129127147159999,48.406741573000005,12.6642619885,1.68448302289,0.587976340989,9.48773841962,0.00399552846829,14.9418,2.0124928202200003,0.00198536284361,0.134145191074,0.108255284171,0.001354179645049482,0.0017044027739844978,0.0007766492446006414,0.002841512891821852,0.0038507083110562333,179.00000000012687,18013.0,31080.000000000447,0.992839746092061,0.002970229971996573
39,15146,0.9264237584180001,0.951400638734,0.12,0.910811902419,4.38588235294,1.97285067873,0.02011988894800552,0.187919463087,3888940.0,3764523.04636,8.76605073035e-06,3.21421860113e-05,7.43786122575e-06,4.7814822165598365e-05,0.495867768595,0.39278704468000003,10.2636870282,7.384733645575747e-05,0.8461116433149999,52.63766233770001,11.405379641300001,1.7086546578400001,0.5681038904569999,14.2100108814,0.0032147498769300002,16.0494,0.926717206524,0.00346896534811,0.11062596639000001,0.159846567259,0.002061132343475065,0.002817028057405891,0.003100304775950848,0.0024007558116641886,0.0022914841802164896,363.00000000003024,18013.0,31080.000000000447,0.8555804279094444,0.0039039717346425746
40,15146,0.976703756628,0.978059341646,0.0558139534884,0.643400783012,5.64206642066,2.09333333333,0.020854877157657804,0.25833333333299996,4003920.0,3014535.73603,3.98071247143e-06,2.95236174965e-05,1.02835072179e-05,4.2129206989349864e-05,0.472118959108,0.41585354106100003,10.0176185608,9.454192119657253e-05,0.842798074422,45.15,10.843049883199999,1.13899871368,0.556224244661,16.5165876777,0.004455080707609999,29.1956,0.963414634146,0.00462426098765,0.11804794540899999,0.2841157065,0.001999986622209483,0.0025512475686825164,0.0022498926967147,0.0021759830732762573,0.001742789434172068,268.99999999988984,18013.0,31080.000000000447,0.8146037444665993,0.006031326839450366
41,15146,0.185364717877,0.456092730587,0.08438818565400001,0.863953873063,4.3415597235900005,2.28371278459,0.024738406190283637,0.339622641509,1414600.0,1409739.85103,1.41870147073e-05,7.44818272132e-05,3.83049397096e-05,0.00012413637868869177,0.54347826087,0.406232555059,9.020676361889999,0.0003724091360660753,0.7197461297769999,59.6701807229,12.763934921099999,1.66959529987,0.466524050699,5.78985949908,0.011866019101200002,9.244819999999999,1.7649293099799999,0.006723226269779999,0.277852394868,0.017645532910099997,0.0006167956446001609,0.0074078251017961035,0.0032774973633169628,0.001441604074479341,0.00027787978838516637,321.99999999974244,18013.0,31080.000000000447,0.9377285487059257,0.010053885184521454
42,15146,0.8011805860019999,0.7905763676340001,0.10991957104599999,0.85257805043,4.60845070423,2.12068965517,0.03687994096310594,0.254054054054,2134120.0,2049064.89035,2.00091271844e-05,6.73477939377e-05,2.29372921382e-05,0.00011468646069078843,0.490605427975,0.36100138828199996,9.81797342792,0.00020204338181270814,0.88120540573,48.8735632184,10.3758597679,1.6687435912600002,0.653766182607,20.0860335196,0.00608228663656,19.1239,0.693274739945,0.00877327022912,0.255674049767,0.027654671322499998,0.0010138346085995886,0.00488515690013037,0.003333379401925574,0.000653945537797751,0.0003338467518495641,478.999999999949,18013.0,31080.000000000447,0.8465006773698562,0.006901860377337464
43,15146,0.846805126808,0.843890723506,0.122950819672,0.79679119704,4.99326599327,2.25099601594,0.018468067484630327,0.208955223881,2331700.0,2155592.7156599998,6.9586429249899994e-06,2.45872050016e-05,6.49473339665e-06,4.360749566330718e-05,0.5497076023390001,0.342540654899,9.874510525489999,0.00012479166312159184,0.8962778687209999,46.1928838951,10.7263881339,1.6924582683899998,0.344111217095,4.53606027987,0.00870247884199,14.9125,4.4515899383,0.00195491475239,0.115753132566,0.0652615824961,0.003657659906729602,0.002700667161251259,0.0016744688477406582,0.0012988019862590074,0.0008627927772314847,171.00000000005636,18013.0,31080.000000000447,0.9484767823625366,0.004155397579522548
44,15146,0.773834936655,0.7431909846510001,0.182481751825,0.8603334958259999,4.72272727273,2.15942028986,0.0235734801745889,0.236111111111,2013830.0,1961647.33015,1.27443907045e-05,2.803765955e-05,8.66618567909e-06,4.689935779280218e-05,0.479166666667,0.405476907337,9.88083476554,0.00011673861885382282,0.830100097607,51.587209302299996,10.8744584327,1.71224629249,0.412660046319,8.8611738149,0.00647109182414,15.4273,1.61686409375,0.0040022484568500005,0.216506886697,0.208071572011,0.0008795191682666815,0.004951203078775933,0.009842478644422167,0.0009113476423729928,0.00033011271330315393,191.99999999986645,18013.0,31080.000000000447,0.8267640037756384,0.005746672580304228
45,15146,0.804639539566,0.89488528239,0.10625,0.841015763697,4.65479452055,2.45888594164,0.02236499589664502,0.238938053097,1645670.0,1556153.5055799999,1.09243721388e-05,5.52644708197e-05,1.73504733969e-05,8.675236698431216e-05,0.625,0.45109838292800003,9.34098854214,0.00025061794906579065,0.872736646864,48.3288084465,11.149399145999999,1.76863809711,0.489268531081,7.27546071775,0.00807825189157,9.36575,1.67590987868,0.00482021855371,0.220292373967,0.0,0.0011066823365936448,0.007277942731548002,0.0017684692180014044,0.0006707222817893557,0.0004336527247226711,216.0,18013.0,31080.000000000447,1.078387831010952,0.00370540338154549
46,15146,0.971243989843,0.9780109622769999,0.073732718894,0.785159374005,5.05429071804,2.16956521739,0.015988895702750416,0.427710843373,3419100.0,2485124.5597099997,6.43830907289e-06,3.82274601203e-05,2.85699965109e-05,5.995675324112828e-05,0.532142857143,0.372850694043,9.90904878528,0.00013198533599389313,0.8251926637,48.154676259,11.2040055322,1.65110315345,0.314444224118,12.9292604502,0.00670549889941,15.7583,1.3814142419,0.00485408264664,0.168631864292,0.354268847126,0.0021258517399759826,0.004760027668408528,0.001424990757635559,0.0004519373093310407,0.0005322166294839532,279.9999999999248,18013.0,31080.000000000447,0.9181702104038573,0.0057826913540208955
47,15146,0.613089187274,0.536519954186,0.0679611650485,0.690050722579,5.48264984227,2.23762376238,0.024332445287395765,0.30487804878,1416970.0,1329807.20007,5.263920965119999e-06,4.28633564302e-05,1.87997177326e-05,7.745483705801725e-05,0.7103448275859999,0.36821628632700004,9.96149241832,0.00019326109829039255,0.812577956962,51.4324324324,12.131355407000001,1.26081795555,0.432295905644,4.2393442623,0.011806222736,25.9022,6.07115235886,0.00194464280226,0.214078989221,0.0108639228996,0.0018370031630122261,0.007954473446412445,0.001896926605539103,0.0006069891393789805,0.0004437291122391891,145.00000000004223,18013.0,31080.000000000447,1.2256435486245045,0.005313597957664877
48,15146,0.990639836418,0.8530432892409999,0.102941176471,0.69037717134,5.40520446097,2.2857142857099997,0.02516885426652826,0.190476190476,1652950.0,1467062.87581,4.771438304e-06,2.31755574766e-05,5.453072347430001e-06,3.4081702171349556e-05,0.54347826087,0.34889713518,9.71450077445,0.000152004391684219,0.909610141597,42.8214285714,10.4525877474,1.3090173625,0.42688605531499996,5.463099631,0.009054826632909999,23.6543,4.48632218845,0.00201831840259,0.17384477717799998,0.17660825309,0.005651442336241058,0.008449785669431473,0.000850438204147911,0.00039481229020611985,0.0004663867354594449,91.9999999999264,18013.0,31080.000000000447,0.9377285487059258,0.003846742609681359
